FE,N,Eval,lambda,Iteration,Alg
15638,5,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
19538,5,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
34033,5,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
5367,10,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
4997,10,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
7978,10,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
13667,10,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
18962,10,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
23257,10,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
27554,10,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
50049,10,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
8887,30,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
11984,30,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
19896,30,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
29546,30,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
38226,30,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
43307,30,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
52103,30,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
89088,30,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
65064,50,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
24479,50,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
35349,50,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
53867,50,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
70433,50,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
83006,50,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
96191,50,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
145144,50,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
533235,100,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
52733,100,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
78880,100,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
129845,100,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
165850,100,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
206915,100,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
239477,100,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
377376,100,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
3651,2,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
3059,2,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
3837,2,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
6230,2,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
8728,2,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
10024,2,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
13025,2,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
20019,2,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
4949,5,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
4181,5,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
6160,5,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
9647,5,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
13544,5,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
16440,5,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
19037,5,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
36035,5,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
5235,10,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
5150,10,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
8887,10,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
14672,10,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
20166,10,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
24460,10,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
29558,10,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
51050,10,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
13188,30,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
23408,30,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
30905,30,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
42008,30,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
52975,30,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
61352,30,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
64628,30,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
104103,30,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
64767,50,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
54212,50,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
72517,50,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
96881,50,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
113476,50,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
131527,50,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
142784,50,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
199198,50,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
581723,100,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
158405,100,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
209675,100,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
285218,100,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
340430,100,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
412628,100,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
462923,100,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
645644,100,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
3277,2,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
2651,2,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
3433,2,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
6029,2,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
7524,2,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
9623,2,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
11522,2,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
20019,2,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
4872,5,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
3518,5,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
5655,5,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
9044,5,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
12340,5,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
15638,5,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
18536,5,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
34033,5,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
4355,10,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
4589,10,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
7877,10,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
13064,10,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
18360,10,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
22455,10,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
27554,10,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
48047,10,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
7897,30,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
8363,30,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
12018,30,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
21305,30,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
31002,30,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
39698,30,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
47594,30,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
84083,30,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
69024,50,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
13361,50,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
21108,50,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
36380,50,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
46955,50,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
59748,50,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
63125,50,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
114113,50,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
519397,100,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
25295,100,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
38884,100,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
67133,100,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
94814,100,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
115086,100,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
144788,100,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
242241,100,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
3376,2,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
2753,2,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
4039,2,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
5828,2,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
7825,2,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
9623,2,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
13025,2,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
20019,2,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
7358,5,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
3467,5,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
5756,5,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
9446,5,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
12340,5,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
15638,5,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
19538,5,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
35034,5,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
4135,10,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
4793,10,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
8180,10,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
14069,10,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
19263,10,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
23658,10,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
28055,10,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
50049,10,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
7853,30,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
12902,30,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
19896,30,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
28541,30,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
35818,30,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
43307,30,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
51101,30,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
90089,30,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
63183,50,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
24224,50,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
34440,50,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
57485,50,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
68627,50,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
84610,50,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
92183,50,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
144143,50,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
600258,100,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
55538,100,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
83526,100,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
129845,100,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
167957,100,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
210123,100,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
243485,100,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
369368,100,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
3508,2,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
2906,2,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
4039,2,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
5828,2,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
8728,2,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
10425,2,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
13025,2,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
20019,2,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
7523,5,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
3824,5,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
6059,5,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
9848,5,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
13544,5,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
16841,5,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
19538,5,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
36035,5,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
5664,10,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
5660,10,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
8887,10,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
14672,10,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
19564,10,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
25262,10,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
29558,10,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
53052,10,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
13705,30,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
24530,30,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
32218,30,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
42008,30,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
52373,30,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
59748,30,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
64127,30,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
99098,30,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
63832,50,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
53651,50,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
71911,50,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
94670,50,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
111068,50,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
136339,50,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
146291,50,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
199198,50,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
561736,100,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
156671,100,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
217856,100,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
288233,100,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
355781,100,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
415034,100,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
465929,100,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
648647,100,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
