FE,N,Eval,sigma,Iteration,Alg
12099,5,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
10739,5,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.001,14,cma-es-ppmf-dp-2-pt-0.1
81239,10,Rastrigin,0.01,14,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.1,14,cma-es-ppmf-dp-2-pt-0.1
93959,10,Rastrigin,1,14,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
65479,10,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
59639,10,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
4687,2,Schaffer,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4463,2,Schaffer,0.01,14,cma-es-ppmf-dp-2-pt-0.1
4111,2,Schaffer,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3895,2,Schaffer,1,14,cma-es-ppmf-dp-2-pt-0.1
3439,2,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
3191,2,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
2727,2,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
17939,5,Schaffer,0.001,14,cma-es-ppmf-dp-2-pt-0.1
16579,5,Schaffer,0.01,14,cma-es-ppmf-dp-2-pt-0.1
15859,5,Schaffer,0.1,14,cma-es-ppmf-dp-2-pt-0.1
13839,5,Schaffer,1,14,cma-es-ppmf-dp-2-pt-0.1
14099,5,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
11479,5,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
10659,5,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
92639,10,Schaffer,0.001,14,cma-es-ppmf-dp-2-pt-0.1
69439,10,Schaffer,0.01,14,cma-es-ppmf-dp-2-pt-0.1
66239,10,Schaffer,0.1,14,cma-es-ppmf-dp-2-pt-0.1
84759,10,Schaffer,1,14,cma-es-ppmf-dp-2-pt-0.1
87199,10,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
38559,10,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
97119,10,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
4415,2,Schwefel,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4207,2,Schwefel,0.01,14,cma-es-ppmf-dp-2-pt-0.1
3815,2,Schwefel,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3543,2,Schwefel,1,14,cma-es-ppmf-dp-2-pt-0.1
3415,2,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
2927,2,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
2559,2,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
5719,5,Schwefel,0.001,14,cma-es-ppmf-dp-2-pt-0.1
5479,5,Schwefel,0.01,14,cma-es-ppmf-dp-2-pt-0.1
5179,5,Schwefel,0.1,14,cma-es-ppmf-dp-2-pt-0.1
5419,5,Schwefel,1,14,cma-es-ppmf-dp-2-pt-0.1
4899,5,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
4899,5,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
4679,5,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
7479,10,Schwefel,0.001,14,cma-es-ppmf-dp-2-pt-0.1
7399,10,Schwefel,0.01,14,cma-es-ppmf-dp-2-pt-0.1
7239,10,Schwefel,0.1,14,cma-es-ppmf-dp-2-pt-0.1
6919,10,Schwefel,1,14,cma-es-ppmf-dp-2-pt-0.1
6399,10,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
7039,10,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
7199,10,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
203039,30,Schwefel,0.001,14,cma-es-ppmf-dp-2-pt-0.1
161879,30,Schwefel,0.01,14,cma-es-ppmf-dp-2-pt-0.1
215879,30,Schwefel,0.1,14,cma-es-ppmf-dp-2-pt-0.1
220799,30,Schwefel,1,14,cma-es-ppmf-dp-2-pt-0.1
148079,30,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
153959,30,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
176879,30,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
4719,2,Griewank,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4239,2,Griewank,0.01,14,cma-es-ppmf-dp-2-pt-0.1
3903,2,Griewank,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3735,2,Griewank,1,14,cma-es-ppmf-dp-2-pt-0.1
3295,2,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
2903,2,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
2599,2,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
19019,5,Griewank,0.001,14,cma-es-ppmf-dp-2-pt-0.1
17499,5,Griewank,0.01,14,cma-es-ppmf-dp-2-pt-0.1
16379,5,Griewank,0.1,14,cma-es-ppmf-dp-2-pt-0.1
14679,5,Griewank,1,14,cma-es-ppmf-dp-2-pt-0.1
13599,5,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
12579,5,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
11019,5,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
6679,10,Griewank,0.001,14,cma-es-ppmf-dp-2-pt-0.1
5039,10,Griewank,0.01,14,cma-es-ppmf-dp-2-pt-0.1
7839,10,Griewank,0.1,14,cma-es-ppmf-dp-2-pt-0.1
4599,10,Griewank,1,14,cma-es-ppmf-dp-2-pt-0.1
5239,10,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
6719,10,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
6599,10,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
23279,30,Griewank,0.001,14,cma-es-ppmf-dp-2-pt-0.1
22079,30,Griewank,0.01,14,cma-es-ppmf-dp-2-pt-0.1
20999,30,Griewank,0.1,14,cma-es-ppmf-dp-2-pt-0.1
18119,30,Griewank,1,14,cma-es-ppmf-dp-2-pt-0.1
16319,30,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
16199,30,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
19079,30,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
55999,50,Griewank,0.001,14,cma-es-ppmf-dp-2-pt-0.1
56799,50,Griewank,0.01,14,cma-es-ppmf-dp-2-pt-0.1
500199,50,Griewank,0.1,14,cma-es-ppmf-dp-2-pt-0.1
47199,50,Griewank,1,14,cma-es-ppmf-dp-2-pt-0.1
42199,50,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
40199,50,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
45799,50,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
210399,100,Griewank,0.001,14,cma-es-ppmf-dp-2-pt-0.1
210799,100,Griewank,0.01,14,cma-es-ppmf-dp-2-pt-0.1
202399,100,Griewank,0.1,14,cma-es-ppmf-dp-2-pt-0.1
186399,100,Griewank,1,14,cma-es-ppmf-dp-2-pt-0.1
165199,100,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
152799,100,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
165599,100,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
4431,2,Rastrigin,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4263,2,Rastrigin,0.01,15,cma-es-ppmf-dp-2-pt-0.1
3895,2,Rastrigin,0.1,15,cma-es-ppmf-dp-2-pt-0.1
3575,2,Rastrigin,1,15,cma-es-ppmf-dp-2-pt-0.1
3199,2,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
2919,2,Rastrigin,100,15,cma-es-ppmf-dp-2-pt-0.1
2775,2,Rastrigin,1000,15,cma-es-ppmf-dp-2-pt-0.1
18199,5,Rastrigin,0.001,15,cma-es-ppmf-dp-2-pt-0.1
16539,5,Rastrigin,0.01,15,cma-es-ppmf-dp-2-pt-0.1
16139,5,Rastrigin,0.1,15,cma-es-ppmf-dp-2-pt-0.1
14619,5,Rastrigin,1,15,cma-es-ppmf-dp-2-pt-0.1
13439,5,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
11579,5,Rastrigin,100,15,cma-es-ppmf-dp-2-pt-0.1
10459,5,Rastrigin,1000,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.001,15,cma-es-ppmf-dp-2-pt-0.1
88839,10,Rastrigin,0.01,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.1,15,cma-es-ppmf-dp-2-pt-0.1
70839,10,Rastrigin,1,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,100,15,cma-es-ppmf-dp-2-pt-0.1
42599,10,Rastrigin,1000,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,15,cma-es-ppmf-dp-2-pt-0.1
4639,2,Schaffer,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4455,2,Schaffer,0.01,15,cma-es-ppmf-dp-2-pt-0.1
4103,2,Schaffer,0.1,15,cma-es-ppmf-dp-2-pt-0.1
3911,2,Schaffer,1,15,cma-es-ppmf-dp-2-pt-0.1
3295,2,Schaffer,10,15,cma-es-ppmf-dp-2-pt-0.1
3127,2,Schaffer,100,15,cma-es-ppmf-dp-2-pt-0.1
2735,2,Schaffer,1000,15,cma-es-ppmf-dp-2-pt-0.1
18219,5,Schaffer,0.001,15,cma-es-ppmf-dp-2-pt-0.1
17199,5,Schaffer,0.01,15,cma-es-ppmf-dp-2-pt-0.1
15939,5,Schaffer,0.1,15,cma-es-ppmf-dp-2-pt-0.1
15659,5,Schaffer,1,15,cma-es-ppmf-dp-2-pt-0.1
12759,5,Schaffer,10,15,cma-es-ppmf-dp-2-pt-0.1
11719,5,Schaffer,100,15,cma-es-ppmf-dp-2-pt-0.1
10459,5,Schaffer,1000,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,0.001,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,0.01,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,0.1,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,1,15,cma-es-ppmf-dp-2-pt-0.1
49679,10,Schaffer,10,15,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,100,15,cma-es-ppmf-dp-2-pt-0.1
41439,10,Schaffer,1000,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,15,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,15,cma-es-ppmf-dp-2-pt-0.1
4359,2,Schwefel,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4263,2,Schwefel,0.01,15,cma-es-ppmf-dp-2-pt-0.1
3967,2,Schwefel,0.1,15,cma-es-ppmf-dp-2-pt-0.1
3655,2,Schwefel,1,15,cma-es-ppmf-dp-2-pt-0.1
3295,2,Schwefel,10,15,cma-es-ppmf-dp-2-pt-0.1
2967,2,Schwefel,100,15,cma-es-ppmf-dp-2-pt-0.1
2735,2,Schwefel,1000,15,cma-es-ppmf-dp-2-pt-0.1
4519,5,Schwefel,0.001,15,cma-es-ppmf-dp-2-pt-0.1
5339,5,Schwefel,0.01,15,cma-es-ppmf-dp-2-pt-0.1
5299,5,Schwefel,0.1,15,cma-es-ppmf-dp-2-pt-0.1
5079,5,Schwefel,1,15,cma-es-ppmf-dp-2-pt-0.1
4679,5,Schwefel,10,15,cma-es-ppmf-dp-2-pt-0.1
4439,5,Schwefel,100,15,cma-es-ppmf-dp-2-pt-0.1
4699,5,Schwefel,1000,15,cma-es-ppmf-dp-2-pt-0.1
7279,10,Schwefel,0.001,15,cma-es-ppmf-dp-2-pt-0.1
7479,10,Schwefel,0.01,15,cma-es-ppmf-dp-2-pt-0.1
7199,10,Schwefel,0.1,15,cma-es-ppmf-dp-2-pt-0.1
6759,10,Schwefel,1,15,cma-es-ppmf-dp-2-pt-0.1
6639,10,Schwefel,10,15,cma-es-ppmf-dp-2-pt-0.1
6719,10,Schwefel,100,15,cma-es-ppmf-dp-2-pt-0.1
7399,10,Schwefel,1000,15,cma-es-ppmf-dp-2-pt-0.1
230879,30,Schwefel,0.001,15,cma-es-ppmf-dp-2-pt-0.1
176759,30,Schwefel,0.01,15,cma-es-ppmf-dp-2-pt-0.1
191519,30,Schwefel,0.1,15,cma-es-ppmf-dp-2-pt-0.1
150959,30,Schwefel,1,15,cma-es-ppmf-dp-2-pt-0.1
171239,30,Schwefel,10,15,cma-es-ppmf-dp-2-pt-0.1
160799,30,Schwefel,100,15,cma-es-ppmf-dp-2-pt-0.1
221399,30,Schwefel,1000,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,15,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,15,cma-es-ppmf-dp-2-pt-0.1
4671,2,Griewank,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4439,2,Griewank,0.01,15,cma-es-ppmf-dp-2-pt-0.1
3975,2,Griewank,0.1,15,cma-es-ppmf-dp-2-pt-0.1
3423,2,Griewank,1,15,cma-es-ppmf-dp-2-pt-0.1
3399,2,Griewank,10,15,cma-es-ppmf-dp-2-pt-0.1
3055,2,Griewank,100,15,cma-es-ppmf-dp-2-pt-0.1
2623,2,Griewank,1000,15,cma-es-ppmf-dp-2-pt-0.1
18919,5,Griewank,0.001,15,cma-es-ppmf-dp-2-pt-0.1
17279,5,Griewank,0.01,15,cma-es-ppmf-dp-2-pt-0.1
16479,5,Griewank,0.1,15,cma-es-ppmf-dp-2-pt-0.1
15459,5,Griewank,1,15,cma-es-ppmf-dp-2-pt-0.1
15179,5,Griewank,10,15,cma-es-ppmf-dp-2-pt-0.1
12059,5,Griewank,100,15,cma-es-ppmf-dp-2-pt-0.1
11679,5,Griewank,1000,15,cma-es-ppmf-dp-2-pt-0.1
10479,10,Griewank,0.001,15,cma-es-ppmf-dp-2-pt-0.1
4959,10,Griewank,0.01,15,cma-es-ppmf-dp-2-pt-0.1
8479,10,Griewank,0.1,15,cma-es-ppmf-dp-2-pt-0.1
4679,10,Griewank,1,15,cma-es-ppmf-dp-2-pt-0.1
5759,10,Griewank,10,15,cma-es-ppmf-dp-2-pt-0.1
15479,10,Griewank,100,15,cma-es-ppmf-dp-2-pt-0.1
4319,10,Griewank,1000,15,cma-es-ppmf-dp-2-pt-0.1
23999,30,Griewank,0.001,15,cma-es-ppmf-dp-2-pt-0.1
22919,30,Griewank,0.01,15,cma-es-ppmf-dp-2-pt-0.1
20999,30,Griewank,0.1,15,cma-es-ppmf-dp-2-pt-0.1
19199,30,Griewank,1,15,cma-es-ppmf-dp-2-pt-0.1
17159,30,Griewank,10,15,cma-es-ppmf-dp-2-pt-0.1
16919,30,Griewank,100,15,cma-es-ppmf-dp-2-pt-0.1
17639,30,Griewank,1000,15,cma-es-ppmf-dp-2-pt-0.1
55399,50,Griewank,0.001,15,cma-es-ppmf-dp-2-pt-0.1
54399,50,Griewank,0.01,15,cma-es-ppmf-dp-2-pt-0.1
52999,50,Griewank,0.1,15,cma-es-ppmf-dp-2-pt-0.1
500199,50,Griewank,1,15,cma-es-ppmf-dp-2-pt-0.1
43599,50,Griewank,10,15,cma-es-ppmf-dp-2-pt-0.1
41599,50,Griewank,100,15,cma-es-ppmf-dp-2-pt-0.1
43999,50,Griewank,1000,15,cma-es-ppmf-dp-2-pt-0.1
213199,100,Griewank,0.001,15,cma-es-ppmf-dp-2-pt-0.1
212399,100,Griewank,0.01,15,cma-es-ppmf-dp-2-pt-0.1
199599,100,Griewank,0.1,15,cma-es-ppmf-dp-2-pt-0.1
187199,100,Griewank,1,15,cma-es-ppmf-dp-2-pt-0.1
161199,100,Griewank,10,15,cma-es-ppmf-dp-2-pt-0.1
151999,100,Griewank,100,15,cma-es-ppmf-dp-2-pt-0.1
174799,100,Griewank,1000,15,cma-es-ppmf-dp-2-pt-0.1
4415,2,Rastrigin,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4135,2,Rastrigin,0.01,16,cma-es-ppmf-dp-2-pt-0.1
3847,2,Rastrigin,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3383,2,Rastrigin,1,16,cma-es-ppmf-dp-2-pt-0.1
3207,2,Rastrigin,10,16,cma-es-ppmf-dp-2-pt-0.1
2775,2,Rastrigin,100,16,cma-es-ppmf-dp-2-pt-0.1
2575,2,Rastrigin,1000,16,cma-es-ppmf-dp-2-pt-0.1
18799,5,Rastrigin,0.001,16,cma-es-ppmf-dp-2-pt-0.1
17519,5,Rastrigin,0.01,16,cma-es-ppmf-dp-2-pt-0.1
15599,5,Rastrigin,0.1,16,cma-es-ppmf-dp-2-pt-0.1
15039,5,Rastrigin,1,16,cma-es-ppmf-dp-2-pt-0.1
13079,5,Rastrigin,10,16,cma-es-ppmf-dp-2-pt-0.1
12279,5,Rastrigin,100,16,cma-es-ppmf-dp-2-pt-0.1
12699,5,Rastrigin,1000,16,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.001,16,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.01,16,cma-es-ppmf-dp-2-pt-0.1
65639,10,Rastrigin,0.1,16,cma-es-ppmf-dp-2-pt-0.1
56239,10,Rastrigin,1,16,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,10,16,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,100,16,cma-es-ppmf-dp-2-pt-0.1
70999,10,Rastrigin,1000,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,16,cma-es-ppmf-dp-2-pt-0.1
