FE,N,Eval,lambda,Iteration,Alg
9392,10,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
15074,10,Griewank,200,7,cma-es-ppmf-dp-2-pt-0.1
17758,10,Griewank,300,7,cma-es-ppmf-dp-2-pt-0.1
23257,10,Griewank,400,7,cma-es-ppmf-dp-2-pt-0.1
27053,10,Griewank,500,7,cma-es-ppmf-dp-2-pt-0.1
47046,10,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
8590,30,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
11321,30,Griewank,50,7,cma-es-ppmf-dp-2-pt-0.1
16765,30,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
25928,30,Griewank,200,7,cma-es-ppmf-dp-2-pt-0.1
33109,30,Griewank,300,7,cma-es-ppmf-dp-2-pt-0.1
39698,30,Griewank,400,7,cma-es-ppmf-dp-2-pt-0.1
48596,30,Griewank,500,7,cma-es-ppmf-dp-2-pt-0.1
80079,30,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
71246,50,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
20705,50,Griewank,50,7,cma-es-ppmf-dp-2-pt-0.1
32117,50,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
51053,50,Griewank,200,7,cma-es-ppmf-dp-2-pt-0.1
61704,50,Griewank,300,7,cma-es-ppmf-dp-2-pt-0.1
72179,50,Griewank,400,7,cma-es-ppmf-dp-2-pt-0.1
84668,50,Griewank,500,7,cma-es-ppmf-dp-2-pt-0.1
129128,50,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
535633,100,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
52886,100,Griewank,50,7,cma-es-ppmf-dp-2-pt-0.1
77365,100,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
118187,100,Griewank,200,7,cma-es-ppmf-dp-2-pt-0.1
151101,100,Griewank,300,7,cma-es-ppmf-dp-2-pt-0.1
180449,100,Griewank,400,7,cma-es-ppmf-dp-2-pt-0.1
214928,100,Griewank,500,7,cma-es-ppmf-dp-2-pt-0.1
319318,100,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
3398,2,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
5966,2,Rastrigin,50,8,cma-es-ppmf-dp-2-pt-0.1
8988,2,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
20099,2,Rastrigin,200,8,cma-es-ppmf-dp-2-pt-0.1
12340,2,Rastrigin,300,8,cma-es-ppmf-dp-2-pt-0.1
12831,2,Rastrigin,400,8,cma-es-ppmf-dp-2-pt-0.1
17033,2,Rastrigin,500,8,cma-es-ppmf-dp-2-pt-0.1
20019,2,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
13089,5,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
17186,5,Rastrigin,50,8,cma-es-ppmf-dp-2-pt-0.1
23330,5,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
16682,5,Rastrigin,200,8,cma-es-ppmf-dp-2-pt-0.1
18661,5,Rastrigin,300,8,cma-es-ppmf-dp-2-pt-0.1
19648,5,Rastrigin,400,8,cma-es-ppmf-dp-2-pt-0.1
25550,5,Rastrigin,500,8,cma-es-ppmf-dp-2-pt-0.1
42041,5,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
86404,10,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
56609,10,Rastrigin,50,8,cma-es-ppmf-dp-2-pt-0.1
100090,10,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
25124,10,Rastrigin,200,8,cma-es-ppmf-dp-2-pt-0.1
23176,10,Rastrigin,300,8,cma-es-ppmf-dp-2-pt-0.1
28470,10,Rastrigin,400,8,cma-es-ppmf-dp-2-pt-0.1
42584,10,Rastrigin,500,8,cma-es-ppmf-dp-2-pt-0.1
58057,10,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
300002,30,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
300032,30,Rastrigin,50,8,cma-es-ppmf-dp-2-pt-0.1
300070,30,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
300092,30,Rastrigin,200,8,cma-es-ppmf-dp-2-pt-0.1
300096,30,Rastrigin,300,8,cma-es-ppmf-dp-2-pt-0.1
300348,30,Rastrigin,400,8,cma-es-ppmf-dp-2-pt-0.1
300098,30,Rastrigin,500,8,cma-es-ppmf-dp-2-pt-0.1
300299,30,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
69156,50,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
500003,50,Rastrigin,50,8,cma-es-ppmf-dp-2-pt-0.1
500050,50,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
500087,50,Rastrigin,200,8,cma-es-ppmf-dp-2-pt-0.1
500261,50,Rastrigin,300,8,cma-es-ppmf-dp-2-pt-0.1
500046,50,Rastrigin,400,8,cma-es-ppmf-dp-2-pt-0.1
500498,50,Rastrigin,500,8,cma-es-ppmf-dp-2-pt-0.1
500499,50,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
599862,100,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Rastrigin,50,8,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Rastrigin,200,8,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Rastrigin,300,8,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Rastrigin,400,8,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Rastrigin,500,8,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
3563,2,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
5456,2,Schaffer,50,8,cma-es-ppmf-dp-2-pt-0.1
5352,2,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
8240,2,Schaffer,200,8,cma-es-ppmf-dp-2-pt-0.1
19263,2,Schaffer,300,8,cma-es-ppmf-dp-2-pt-0.1
18445,2,Schaffer,400,8,cma-es-ppmf-dp-2-pt-0.1
19037,2,Schaffer,500,8,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
14651,5,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
17951,5,Schaffer,50,8,cma-es-ppmf-dp-2-pt-0.1
19391,5,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
41606,5,Schaffer,200,8,cma-es-ppmf-dp-2-pt-0.1
41838,5,Schaffer,300,8,cma-es-ppmf-dp-2-pt-0.1
23257,5,Schaffer,400,8,cma-es-ppmf-dp-2-pt-0.1
50099,5,Schaffer,500,8,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
64349,10,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
69818,10,Schaffer,50,8,cma-es-ppmf-dp-2-pt-0.1
100090,10,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
100097,10,Schaffer,200,8,cma-es-ppmf-dp-2-pt-0.1
89095,10,Schaffer,300,8,cma-es-ppmf-dp-2-pt-0.1
100249,10,Schaffer,400,8,cma-es-ppmf-dp-2-pt-0.1
100199,10,Schaffer,500,8,cma-es-ppmf-dp-2-pt-0.1
100099,10,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
64085,30,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
300032,30,Schaffer,50,8,cma-es-ppmf-dp-2-pt-0.1
300070,30,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
300092,30,Schaffer,200,8,cma-es-ppmf-dp-2-pt-0.1
300096,30,Schaffer,300,8,cma-es-ppmf-dp-2-pt-0.1
300348,30,Schaffer,400,8,cma-es-ppmf-dp-2-pt-0.1
300098,30,Schaffer,500,8,cma-es-ppmf-dp-2-pt-0.1
300299,30,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
64360,50,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schaffer,50,8,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schaffer,200,8,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schaffer,300,8,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schaffer,400,8,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schaffer,500,8,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
572120,100,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schaffer,50,8,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schaffer,200,8,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schaffer,300,8,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schaffer,400,8,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schaffer,500,8,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
3453,2,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
4436,2,Schwefel,50,8,cma-es-ppmf-dp-2-pt-0.1
6160,2,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
9647,2,Schwefel,200,8,cma-es-ppmf-dp-2-pt-0.1
12942,2,Schwefel,300,8,cma-es-ppmf-dp-2-pt-0.1
16039,2,Schwefel,400,8,cma-es-ppmf-dp-2-pt-0.1
19538,2,Schwefel,500,8,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
14057,5,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
6068,5,Schwefel,50,8,cma-es-ppmf-dp-2-pt-0.1
9392,5,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
15074,5,Schwefel,200,8,cma-es-ppmf-dp-2-pt-0.1
20467,5,Schwefel,300,8,cma-es-ppmf-dp-2-pt-0.1
26064,5,Schwefel,400,8,cma-es-ppmf-dp-2-pt-0.1
31061,5,Schwefel,500,8,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
10449,10,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
7751,10,Schwefel,50,8,cma-es-ppmf-dp-2-pt-0.1
13230,10,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
22712,10,Schwefel,200,8,cma-es-ppmf-dp-2-pt-0.1
30701,10,Schwefel,300,8,cma-es-ppmf-dp-2-pt-0.1
38896,10,Schwefel,400,8,cma-es-ppmf-dp-2-pt-0.1
46091,10,Schwefel,500,8,cma-es-ppmf-dp-2-pt-0.1
81080,10,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
27026,30,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
212516,30,Schwefel,50,8,cma-es-ppmf-dp-2-pt-0.1
191798,30,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
186929,30,Schwefel,200,8,cma-es-ppmf-dp-2-pt-0.1
153509,30,Schwefel,300,8,cma-es-ppmf-dp-2-pt-0.1
145963,30,Schwefel,400,8,cma-es-ppmf-dp-2-pt-0.1
78656,30,Schwefel,500,8,cma-es-ppmf-dp-2-pt-0.1
142141,30,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
71235,50,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schwefel,50,8,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schwefel,200,8,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schwefel,300,8,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schwefel,400,8,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schwefel,500,8,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
571460,100,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schwefel,50,8,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schwefel,200,8,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schwefel,300,8,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schwefel,400,8,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schwefel,500,8,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
3728,2,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
5915,2,Griewank,50,8,cma-es-ppmf-dp-2-pt-0.1
10200,2,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
16682,2,Griewank,200,8,cma-es-ppmf-dp-2-pt-0.1
20166,2,Griewank,300,8,cma-es-ppmf-dp-2-pt-0.1
20049,2,Griewank,400,8,cma-es-ppmf-dp-2-pt-0.1
20039,2,Griewank,500,8,cma-es-ppmf-dp-2-pt-0.1
20019,2,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
13815,5,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
17645,5,Griewank,50,8,cma-es-ppmf-dp-2-pt-0.1
26461,5,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
36179,5,Griewank,200,8,cma-es-ppmf-dp-2-pt-0.1
28293,5,Griewank,300,8,cma-es-ppmf-dp-2-pt-0.1
26064,5,Griewank,400,8,cma-es-ppmf-dp-2-pt-0.1
25550,5,Griewank,500,8,cma-es-ppmf-dp-2-pt-0.1
44043,5,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
81531,10,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
5507,10,Griewank,50,8,cma-es-ppmf-dp-2-pt-0.1
8382,10,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
13064,10,Griewank,200,8,cma-es-ppmf-dp-2-pt-0.1
18059,10,Griewank,300,8,cma-es-ppmf-dp-2-pt-0.1
22455,10,Griewank,400,8,cma-es-ppmf-dp-2-pt-0.1
26552,10,Griewank,500,8,cma-es-ppmf-dp-2-pt-0.1
52051,10,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
300002,30,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
11066,30,Griewank,50,8,cma-es-ppmf-dp-2-pt-0.1
16159,30,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
25526,30,Griewank,200,8,cma-es-ppmf-dp-2-pt-0.1
34915,30,Griewank,300,8,cma-es-ppmf-dp-2-pt-0.1
42104,30,Griewank,400,8,cma-es-ppmf-dp-2-pt-0.1
49598,30,Griewank,500,8,cma-es-ppmf-dp-2-pt-0.1
86085,30,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
70047,50,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
21776,50,Griewank,50,8,cma-es-ppmf-dp-2-pt-0.1
33127,50,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
47837,50,Griewank,200,8,cma-es-ppmf-dp-2-pt-0.1
62908,50,Griewank,300,8,cma-es-ppmf-dp-2-pt-0.1
74986,50,Griewank,400,8,cma-es-ppmf-dp-2-pt-0.1
91181,50,Griewank,500,8,cma-es-ppmf-dp-2-pt-0.1
127126,50,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
591788,100,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
53039,100,Griewank,50,8,cma-es-ppmf-dp-2-pt-0.1
78779,100,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
116378,100,Griewank,200,8,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Griewank,300,8,cma-es-ppmf-dp-2-pt-0.1
180850,100,Griewank,400,8,cma-es-ppmf-dp-2-pt-0.1
209918,100,Griewank,500,8,cma-es-ppmf-dp-2-pt-0.1
337336,100,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
3354,2,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
5966,2,Rastrigin,50,9,cma-es-ppmf-dp-2-pt-0.1
7877,2,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
14069,2,Rastrigin,200,9,cma-es-ppmf-dp-2-pt-0.1
11437,2,Rastrigin,300,9,cma-es-ppmf-dp-2-pt-0.1
18445,2,Rastrigin,400,9,cma-es-ppmf-dp-2-pt-0.1
15530,2,Rastrigin,500,9,cma-es-ppmf-dp-2-pt-0.1
20019,2,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
13408,5,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
17186,5,Rastrigin,50,9,cma-es-ppmf-dp-2-pt-0.1
26259,5,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
25325,5,Rastrigin,200,9,cma-es-ppmf-dp-2-pt-0.1
20768,5,Rastrigin,300,9,cma-es-ppmf-dp-2-pt-0.1
19648,5,Rastrigin,400,9,cma-es-ppmf-dp-2-pt-0.1
25550,5,Rastrigin,500,9,cma-es-ppmf-dp-2-pt-0.1
42041,5,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
80761,10,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
81854,10,Rastrigin,50,9,cma-es-ppmf-dp-2-pt-0.1
64538,10,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
31154,10,Rastrigin,200,9,cma-es-ppmf-dp-2-pt-0.1
24982,10,Rastrigin,300,9,cma-es-ppmf-dp-2-pt-0.1
28871,10,Rastrigin,400,9,cma-es-ppmf-dp-2-pt-0.1
33566,10,Rastrigin,500,9,cma-es-ppmf-dp-2-pt-0.1
62061,10,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
300002,30,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
300032,30,Rastrigin,50,9,cma-es-ppmf-dp-2-pt-0.1
300070,30,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
300092,30,Rastrigin,200,9,cma-es-ppmf-dp-2-pt-0.1
300096,30,Rastrigin,300,9,cma-es-ppmf-dp-2-pt-0.1
300348,30,Rastrigin,400,9,cma-es-ppmf-dp-2-pt-0.1
300098,30,Rastrigin,500,9,cma-es-ppmf-dp-2-pt-0.1
300299,30,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
73886,50,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
500003,50,Rastrigin,50,9,cma-es-ppmf-dp-2-pt-0.1
500050,50,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
500087,50,Rastrigin,200,9,cma-es-ppmf-dp-2-pt-0.1
500261,50,Rastrigin,300,9,cma-es-ppmf-dp-2-pt-0.1
500046,50,Rastrigin,400,9,cma-es-ppmf-dp-2-pt-0.1
500498,50,Rastrigin,500,9,cma-es-ppmf-dp-2-pt-0.1
500499,50,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
560581,100,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Rastrigin,50,9,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Rastrigin,200,9,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Rastrigin,300,9,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Rastrigin,400,9,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Rastrigin,500,9,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
3497,2,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
6119,2,Schaffer,50,9,cma-es-ppmf-dp-2-pt-0.1
8584,2,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
14873,2,Schaffer,200,9,cma-es-ppmf-dp-2-pt-0.1
17758,2,Schaffer,300,9,cma-es-ppmf-dp-2-pt-0.1
10826,2,Schaffer,400,9,cma-es-ppmf-dp-2-pt-0.1
20039,2,Schaffer,500,9,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
14816,5,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
15197,5,Schaffer,50,9,cma-es-ppmf-dp-2-pt-0.1
18785,5,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
25727,5,Schaffer,200,9,cma-es-ppmf-dp-2-pt-0.1
50266,5,Schaffer,300,9,cma-es-ppmf-dp-2-pt-0.1
44911,5,Schaffer,400,9,cma-es-ppmf-dp-2-pt-0.1
50099,5,Schaffer,500,9,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
63689,10,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
100010,10,Schaffer,50,9,cma-es-ppmf-dp-2-pt-0.1
100090,10,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
100097,10,Schaffer,200,9,cma-es-ppmf-dp-2-pt-0.1
100232,10,Schaffer,300,9,cma-es-ppmf-dp-2-pt-0.1
100249,10,Schaffer,400,9,cma-es-ppmf-dp-2-pt-0.1
100199,10,Schaffer,500,9,cma-es-ppmf-dp-2-pt-0.1
100099,10,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
201233,30,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
300032,30,Schaffer,50,9,cma-es-ppmf-dp-2-pt-0.1
300070,30,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
300092,30,Schaffer,200,9,cma-es-ppmf-dp-2-pt-0.1
300096,30,Schaffer,300,9,cma-es-ppmf-dp-2-pt-0.1
300348,30,Schaffer,400,9,cma-es-ppmf-dp-2-pt-0.1
300098,30,Schaffer,500,9,cma-es-ppmf-dp-2-pt-0.1
300299,30,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
63458,50,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schaffer,50,9,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schaffer,200,9,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schaffer,300,9,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schaffer,400,9,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schaffer,500,9,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
595264,100,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schaffer,50,9,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schaffer,200,9,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schaffer,300,9,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schaffer,400,9,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schaffer,500,9,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
3376,2,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
4589,2,Schwefel,50,9,cma-es-ppmf-dp-2-pt-0.1
6160,2,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
9446,2,Schwefel,200,9,cma-es-ppmf-dp-2-pt-0.1
13243,2,Schwefel,300,9,cma-es-ppmf-dp-2-pt-0.1
16039,2,Schwefel,400,9,cma-es-ppmf-dp-2-pt-0.1
20039,2,Schwefel,500,9,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
13276,5,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
6374,5,Schwefel,50,9,cma-es-ppmf-dp-2-pt-0.1
9594,5,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
15275,5,Schwefel,200,9,cma-es-ppmf-dp-2-pt-0.1
20768,5,Schwefel,300,9,cma-es-ppmf-dp-2-pt-0.1
26064,5,Schwefel,400,9,cma-es-ppmf-dp-2-pt-0.1
31562,5,Schwefel,500,9,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
9657,10,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
8006,10,Schwefel,50,9,cma-es-ppmf-dp-2-pt-0.1
13331,10,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
22310,10,Schwefel,200,9,cma-es-ppmf-dp-2-pt-0.1
30701,10,Schwefel,300,9,cma-es-ppmf-dp-2-pt-0.1
38495,10,Schwefel,400,9,cma-es-ppmf-dp-2-pt-0.1
46592,10,Schwefel,500,9,cma-es-ppmf-dp-2-pt-0.1
82081,10,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
21944,30,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
187067,30,Schwefel,50,9,cma-es-ppmf-dp-2-pt-0.1
211897,30,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
196376,30,Schwefel,200,9,cma-es-ppmf-dp-2-pt-0.1
49965,30,Schwefel,300,9,cma-es-ppmf-dp-2-pt-0.1
65362,30,Schwefel,400,9,cma-es-ppmf-dp-2-pt-0.1
77654,30,Schwefel,500,9,cma-es-ppmf-dp-2-pt-0.1
142141,30,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
72676,50,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schwefel,50,9,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schwefel,200,9,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schwefel,300,9,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schwefel,400,9,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schwefel,500,9,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
568391,100,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schwefel,50,9,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schwefel,200,9,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schwefel,300,9,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schwefel,400,9,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schwefel,500,9,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
3508,2,Griewank,10,9,cma-es-ppmf-dp-2-pt-0.1
6374,2,Griewank,50,9,cma-es-ppmf-dp-2-pt-0.1
9493,2,Griewank,100,9,cma-es-ppmf-dp-2-pt-0.1
17687,2,Griewank,200,9,cma-es-ppmf-dp-2-pt-0.1
20166,2,Griewank,300,9,cma-es-ppmf-dp-2-pt-0.1
20049,2,Griewank,400,9,cma-es-ppmf-dp-2-pt-0.1
20039,2,Griewank,500,9,cma-es-ppmf-dp-2-pt-0.1
20019,2,Griewank,1000,9,cma-es-ppmf-dp-2-pt-0.1
13958,5,Griewank,10,9,cma-es-ppmf-dp-2-pt-0.1
