FE,N,Eval,sigma,Iteration,Alg
175599,100,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
187599,100,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
4639,2,Ellips100,0.001,18,cma-es-ppmf-dp-2-pt-0.1
4455,2,Ellips100,0.01,18,cma-es-ppmf-dp-2-pt-0.1
4031,2,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
3831,2,Ellips100,1,18,cma-es-ppmf-dp-2-pt-0.1
3447,2,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
3103,2,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
2783,2,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
3399,5,Ellips100,0.001,18,cma-es-ppmf-dp-2-pt-0.1
3399,5,Ellips100,0.01,18,cma-es-ppmf-dp-2-pt-0.1
3059,5,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
2859,5,Ellips100,1,18,cma-es-ppmf-dp-2-pt-0.1
2819,5,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
3239,5,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
2999,5,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
5879,10,Ellips100,0.001,18,cma-es-ppmf-dp-2-pt-0.1
5599,10,Ellips100,0.01,18,cma-es-ppmf-dp-2-pt-0.1
4919,10,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
4919,10,Ellips100,1,18,cma-es-ppmf-dp-2-pt-0.1
4519,10,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
4519,10,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
5079,10,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
37679,30,Ellips100,0.001,18,cma-es-ppmf-dp-2-pt-0.1
37679,30,Ellips100,0.01,18,cma-es-ppmf-dp-2-pt-0.1
36599,30,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
33359,30,Ellips100,1,18,cma-es-ppmf-dp-2-pt-0.1
31559,30,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
30479,30,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
29279,30,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
102999,50,Ellips100,0.001,18,cma-es-ppmf-dp-2-pt-0.1
111599,50,Ellips100,0.01,18,cma-es-ppmf-dp-2-pt-0.1
104599,50,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
96199,50,Ellips100,1,18,cma-es-ppmf-dp-2-pt-0.1
89599,50,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
85599,50,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
90199,50,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
458799,100,Ellips100,0.001,18,cma-es-ppmf-dp-2-pt-0.1
456399,100,Ellips100,0.01,18,cma-es-ppmf-dp-2-pt-0.1
427999,100,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
404799,100,Ellips100,1,18,cma-es-ppmf-dp-2-pt-0.1
386799,100,Ellips100,10,18,cma-es-ppmf-dp-2-pt-0.1
366399,100,Ellips100,100,18,cma-es-ppmf-dp-2-pt-0.1
385999,100,Ellips100,1000,18,cma-es-ppmf-dp-2-pt-0.1
4375,2,Sphere,0.001,19,cma-es-ppmf-dp-2-pt-0.1
4231,2,Sphere,0.01,19,cma-es-ppmf-dp-2-pt-0.1
3751,2,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
3423,2,Sphere,1,19,cma-es-ppmf-dp-2-pt-0.1
3175,2,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
2935,2,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
2495,2,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
2799,5,Sphere,0.001,19,cma-es-ppmf-dp-2-pt-0.1
2899,5,Sphere,0.01,19,cma-es-ppmf-dp-2-pt-0.1
2819,5,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
2839,5,Sphere,1,19,cma-es-ppmf-dp-2-pt-0.1
2679,5,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
2739,5,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
2759,5,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
4319,10,Sphere,0.001,19,cma-es-ppmf-dp-2-pt-0.1
4079,10,Sphere,0.01,19,cma-es-ppmf-dp-2-pt-0.1
4239,10,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
3799,10,Sphere,1,19,cma-es-ppmf-dp-2-pt-0.1
3519,10,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
3719,10,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
4159,10,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
18839,30,Sphere,0.001,19,cma-es-ppmf-dp-2-pt-0.1
17159,30,Sphere,0.01,19,cma-es-ppmf-dp-2-pt-0.1
16919,30,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
14999,30,Sphere,1,19,cma-es-ppmf-dp-2-pt-0.1
11759,30,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
12719,30,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
14399,30,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
43399,50,Sphere,0.001,19,cma-es-ppmf-dp-2-pt-0.1
41999,50,Sphere,0.01,19,cma-es-ppmf-dp-2-pt-0.1
40399,50,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
33999,50,Sphere,1,19,cma-es-ppmf-dp-2-pt-0.1
28799,50,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
27599,50,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
29199,50,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
145999,100,Sphere,0.001,19,cma-es-ppmf-dp-2-pt-0.1
145599,100,Sphere,0.01,19,cma-es-ppmf-dp-2-pt-0.1
134799,100,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
119999,100,Sphere,1,19,cma-es-ppmf-dp-2-pt-0.1
95599,100,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
87199,100,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
97999,100,Sphere,1000,19,cma-es-ppmf-dp-2-pt-0.1
4479,2,Ellips10,0.001,19,cma-es-ppmf-dp-2-pt-0.1
4151,2,Ellips10,0.01,19,cma-es-ppmf-dp-2-pt-0.1
3927,2,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
3679,2,Ellips10,1,19,cma-es-ppmf-dp-2-pt-0.1
3375,2,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
3071,2,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
2599,2,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
2879,5,Ellips10,0.001,19,cma-es-ppmf-dp-2-pt-0.1
2799,5,Ellips10,0.01,19,cma-es-ppmf-dp-2-pt-0.1
2659,5,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
2839,5,Ellips10,1,19,cma-es-ppmf-dp-2-pt-0.1
2679,5,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
2279,5,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
2959,5,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
4919,10,Ellips10,0.001,19,cma-es-ppmf-dp-2-pt-0.1
4879,10,Ellips10,0.01,19,cma-es-ppmf-dp-2-pt-0.1
4359,10,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
4399,10,Ellips10,1,19,cma-es-ppmf-dp-2-pt-0.1
3919,10,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
4119,10,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
4439,10,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
25559,30,Ellips10,0.001,19,cma-es-ppmf-dp-2-pt-0.1
24839,30,Ellips10,0.01,19,cma-es-ppmf-dp-2-pt-0.1
22799,30,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
21479,30,Ellips10,1,19,cma-es-ppmf-dp-2-pt-0.1
18479,30,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
18119,30,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
20399,30,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
65199,50,Ellips10,0.001,19,cma-es-ppmf-dp-2-pt-0.1
66599,50,Ellips10,0.01,19,cma-es-ppmf-dp-2-pt-0.1
60999,50,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
53399,50,Ellips10,1,19,cma-es-ppmf-dp-2-pt-0.1
49399,50,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
47199,50,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
50399,50,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
244399,100,Ellips10,0.001,19,cma-es-ppmf-dp-2-pt-0.1
246399,100,Ellips10,0.01,19,cma-es-ppmf-dp-2-pt-0.1
225199,100,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
211999,100,Ellips10,1,19,cma-es-ppmf-dp-2-pt-0.1
178799,100,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
174799,100,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
186799,100,Ellips10,1000,19,cma-es-ppmf-dp-2-pt-0.1
4655,2,Ellips100,0.001,19,cma-es-ppmf-dp-2-pt-0.1
4375,2,Ellips100,0.01,19,cma-es-ppmf-dp-2-pt-0.1
4079,2,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
3783,2,Ellips100,1,19,cma-es-ppmf-dp-2-pt-0.1
3383,2,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
3247,2,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
2655,2,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
3339,5,Ellips100,0.001,19,cma-es-ppmf-dp-2-pt-0.1
3279,5,Ellips100,0.01,19,cma-es-ppmf-dp-2-pt-0.1
3099,5,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
3099,5,Ellips100,1,19,cma-es-ppmf-dp-2-pt-0.1
2799,5,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
3159,5,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
3199,5,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
5879,10,Ellips100,0.001,19,cma-es-ppmf-dp-2-pt-0.1
5079,10,Ellips100,0.01,19,cma-es-ppmf-dp-2-pt-0.1
5119,10,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
4719,10,Ellips100,1,19,cma-es-ppmf-dp-2-pt-0.1
4879,10,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
4519,10,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
5119,10,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
38759,30,Ellips100,0.001,19,cma-es-ppmf-dp-2-pt-0.1
36839,30,Ellips100,0.01,19,cma-es-ppmf-dp-2-pt-0.1
36599,30,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
33719,30,Ellips100,1,19,cma-es-ppmf-dp-2-pt-0.1
30959,30,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
28919,30,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
30119,30,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
108599,50,Ellips100,0.001,19,cma-es-ppmf-dp-2-pt-0.1
107199,50,Ellips100,0.01,19,cma-es-ppmf-dp-2-pt-0.1
105399,50,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
96799,50,Ellips100,1,19,cma-es-ppmf-dp-2-pt-0.1
87599,50,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
88399,50,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
87599,50,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
448799,100,Ellips100,0.001,19,cma-es-ppmf-dp-2-pt-0.1
455599,100,Ellips100,0.01,19,cma-es-ppmf-dp-2-pt-0.1
447599,100,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
420799,100,Ellips100,1,19,cma-es-ppmf-dp-2-pt-0.1
379199,100,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
364799,100,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
383199,100,Ellips100,1000,19,cma-es-ppmf-dp-2-pt-0.1
4615,2,Sphere,0.001,20,cma-es-ppmf-dp-2-pt-0.1
4199,2,Sphere,0.01,20,cma-es-ppmf-dp-2-pt-0.1
3767,2,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
3479,2,Sphere,1,20,cma-es-ppmf-dp-2-pt-0.1
3215,2,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
2855,2,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
2567,2,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
2659,5,Sphere,0.001,20,cma-es-ppmf-dp-2-pt-0.1
2859,5,Sphere,0.01,20,cma-es-ppmf-dp-2-pt-0.1
2779,5,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
2839,5,Sphere,1,20,cma-es-ppmf-dp-2-pt-0.1
2099,5,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
2539,5,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
2839,5,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
4359,10,Sphere,0.001,20,cma-es-ppmf-dp-2-pt-0.1
4319,10,Sphere,0.01,20,cma-es-ppmf-dp-2-pt-0.1
3959,10,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
3839,10,Sphere,1,20,cma-es-ppmf-dp-2-pt-0.1
3559,10,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
3719,10,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
4079,10,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
18359,30,Sphere,0.001,20,cma-es-ppmf-dp-2-pt-0.1
17639,30,Sphere,0.01,20,cma-es-ppmf-dp-2-pt-0.1
16799,30,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
14159,30,Sphere,1,20,cma-es-ppmf-dp-2-pt-0.1
13199,30,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
12959,30,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
13799,30,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
41599,50,Sphere,0.001,20,cma-es-ppmf-dp-2-pt-0.1
42999,50,Sphere,0.01,20,cma-es-ppmf-dp-2-pt-0.1
38599,50,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
34199,50,Sphere,1,20,cma-es-ppmf-dp-2-pt-0.1
27199,50,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
26999,50,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
29999,50,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
145999,100,Sphere,0.001,20,cma-es-ppmf-dp-2-pt-0.1
148799,100,Sphere,0.01,20,cma-es-ppmf-dp-2-pt-0.1
133999,100,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
116399,100,Sphere,1,20,cma-es-ppmf-dp-2-pt-0.1
93199,100,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
90799,100,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
101599,100,Sphere,1000,20,cma-es-ppmf-dp-2-pt-0.1
4655,2,Ellips10,0.001,20,cma-es-ppmf-dp-2-pt-0.1
4319,2,Ellips10,0.01,20,cma-es-ppmf-dp-2-pt-0.1
4063,2,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
3551,2,Ellips10,1,20,cma-es-ppmf-dp-2-pt-0.1
3391,2,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
2991,2,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
2719,2,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
3019,5,Ellips10,0.001,20,cma-es-ppmf-dp-2-pt-0.1
2899,5,Ellips10,0.01,20,cma-es-ppmf-dp-2-pt-0.1
3219,5,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
2679,5,Ellips10,1,20,cma-es-ppmf-dp-2-pt-0.1
2739,5,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
2819,5,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
3179,5,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
4759,10,Ellips10,0.001,20,cma-es-ppmf-dp-2-pt-0.1
4719,10,Ellips10,0.01,20,cma-es-ppmf-dp-2-pt-0.1
4119,10,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
4039,10,Ellips10,1,20,cma-es-ppmf-dp-2-pt-0.1
3799,10,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
4039,10,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
4559,10,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
24239,30,Ellips10,0.001,20,cma-es-ppmf-dp-2-pt-0.1
25679,30,Ellips10,0.01,20,cma-es-ppmf-dp-2-pt-0.1
22559,30,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
20519,30,Ellips10,1,20,cma-es-ppmf-dp-2-pt-0.1
17759,30,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
17999,30,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
18239,30,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
61199,50,Ellips10,0.001,20,cma-es-ppmf-dp-2-pt-0.1
63999,50,Ellips10,0.01,20,cma-es-ppmf-dp-2-pt-0.1
60199,50,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
54599,50,Ellips10,1,20,cma-es-ppmf-dp-2-pt-0.1
48599,50,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
45999,50,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
49399,50,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
243599,100,Ellips10,0.001,20,cma-es-ppmf-dp-2-pt-0.1
238399,100,Ellips10,0.01,20,cma-es-ppmf-dp-2-pt-0.1
220799,100,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
204799,100,Ellips10,1,20,cma-es-ppmf-dp-2-pt-0.1
187199,100,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
177199,100,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
187999,100,Ellips10,1000,20,cma-es-ppmf-dp-2-pt-0.1
4927,2,Ellips100,0.001,20,cma-es-ppmf-dp-2-pt-0.1
4407,2,Ellips100,0.01,20,cma-es-ppmf-dp-2-pt-0.1
4111,2,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
3783,2,Ellips100,1,20,cma-es-ppmf-dp-2-pt-0.1
3551,2,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
2935,2,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
2815,2,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
3379,5,Ellips100,0.001,20,cma-es-ppmf-dp-2-pt-0.1
3219,5,Ellips100,0.01,20,cma-es-ppmf-dp-2-pt-0.1
3199,5,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
2719,5,Ellips100,1,20,cma-es-ppmf-dp-2-pt-0.1
2619,5,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
3059,5,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
3159,5,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
5519,10,Ellips100,0.001,20,cma-es-ppmf-dp-2-pt-0.1
5519,10,Ellips100,0.01,20,cma-es-ppmf-dp-2-pt-0.1
5079,10,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
5319,10,Ellips100,1,20,cma-es-ppmf-dp-2-pt-0.1
4559,10,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
4759,10,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
4879,10,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
36839,30,Ellips100,0.001,20,cma-es-ppmf-dp-2-pt-0.1
38399,30,Ellips100,0.01,20,cma-es-ppmf-dp-2-pt-0.1
34679,30,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
33119,30,Ellips100,1,20,cma-es-ppmf-dp-2-pt-0.1
31439,30,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
29279,30,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
29159,30,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
107999,50,Ellips100,0.001,20,cma-es-ppmf-dp-2-pt-0.1
107199,50,Ellips100,0.01,20,cma-es-ppmf-dp-2-pt-0.1
100399,50,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
94999,50,Ellips100,1,20,cma-es-ppmf-dp-2-pt-0.1
90799,50,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
82999,50,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
92399,50,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
451999,100,Ellips100,0.001,20,cma-es-ppmf-dp-2-pt-0.1
452399,100,Ellips100,0.01,20,cma-es-ppmf-dp-2-pt-0.1
441999,100,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
408799,100,Ellips100,1,20,cma-es-ppmf-dp-2-pt-0.1
387999,100,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
363199,100,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
393199,100,Ellips100,1000,20,cma-es-ppmf-dp-2-pt-0.1
