FE,N,Eval,p_target,d_param,Iteration,Alg
3999,10,Sphere,0.3,0.5,4,cma-es-ppmf-dp-0.5-pt-0.3
3479,10,Sphere,0.4,0.5,4,cma-es-ppmf-dp-0.5-pt-0.4
3359,10,Sphere,0.5,0.5,4,cma-es-ppmf-dp-0.5-pt-0.5
4599,10,Sphere,0.6,0.5,4,cma-es-ppmf-dp-0.5-pt-0.6
5799,10,Sphere,0.9,0.5,4,cma-es-ppmf-dp-0.5-pt-0.9
6079,10,Sphere,0.1,1,4,cma-es-ppmf-dp-1-pt-0.1
3759,10,Sphere,0.2,1,4,cma-es-ppmf-dp-1-pt-0.2
3039,10,Sphere,0.3,1,4,cma-es-ppmf-dp-1-pt-0.3
3399,10,Sphere,0.4,1,4,cma-es-ppmf-dp-1-pt-0.4
3559,10,Sphere,0.5,1,4,cma-es-ppmf-dp-1-pt-0.5
4319,10,Sphere,0.6,1,4,cma-es-ppmf-dp-1-pt-0.6
32639,10,Sphere,0.9,1,4,cma-es-ppmf-dp-1-pt-0.9
3919,10,Sphere,0.1,2,4,cma-es-ppmf-dp-2-pt-0.1
3199,10,Sphere,0.2,2,4,cma-es-ppmf-dp-2-pt-0.2
3639,10,Sphere,0.3,2,4,cma-es-ppmf-dp-2-pt-0.3
3959,10,Sphere,0.4,2,4,cma-es-ppmf-dp-2-pt-0.4
5199,10,Sphere,0.5,2,4,cma-es-ppmf-dp-2-pt-0.5
40839,10,Sphere,0.6,2,4,cma-es-ppmf-dp-2-pt-0.6
53279,10,Sphere,0.9,2,4,cma-es-ppmf-dp-2-pt-0.9
36559,10,Sphere,0.1,10,4,cma-es-ppmf-dp-10-pt-0.1
47279,10,Sphere,0.2,10,4,cma-es-ppmf-dp-10-pt-0.2
42039,10,Sphere,0.3,10,4,cma-es-ppmf-dp-10-pt-0.3
41879,10,Sphere,0.4,10,4,cma-es-ppmf-dp-10-pt-0.4
36319,10,Sphere,0.5,10,4,cma-es-ppmf-dp-10-pt-0.5
41639,10,Sphere,0.6,10,4,cma-es-ppmf-dp-10-pt-0.6
45479,10,Sphere,0.9,10,4,cma-es-ppmf-dp-10-pt-0.9
37199,10,Sphere,0.1,50,4,cma-es-ppmf-dp-50-pt-0.1
44599,10,Sphere,0.2,50,4,cma-es-ppmf-dp-50-pt-0.2
34759,10,Sphere,0.3,50,4,cma-es-ppmf-dp-50-pt-0.3
48279,10,Sphere,0.4,50,4,cma-es-ppmf-dp-50-pt-0.4
40279,10,Sphere,0.5,50,4,cma-es-ppmf-dp-50-pt-0.5
47679,10,Sphere,0.6,50,4,cma-es-ppmf-dp-50-pt-0.6
54999,10,Sphere,0.9,50,4,cma-es-ppmf-dp-50-pt-0.9
36679,10,Sphere,0.1,100,4,cma-es-ppmf-dp-100-pt-0.1
36559,10,Sphere,0.2,100,4,cma-es-ppmf-dp-100-pt-0.2
42079,10,Sphere,0.3,100,4,cma-es-ppmf-dp-100-pt-0.3
56159,10,Sphere,0.4,100,4,cma-es-ppmf-dp-100-pt-0.4
36599,10,Sphere,0.5,100,4,cma-es-ppmf-dp-100-pt-0.5
43799,10,Sphere,0.6,100,4,cma-es-ppmf-dp-100-pt-0.6
57279,10,Sphere,0.9,100,4,cma-es-ppmf-dp-100-pt-0.9
111599,30,Sphere,0.1,0.1,4,cma-es-ppmf-dp-0.1-pt-0.1
68639,30,Sphere,0.2,0.1,4,cma-es-ppmf-dp-0.1-pt-0.2
46559,30,Sphere,0.3,0.1,4,cma-es-ppmf-dp-0.1-pt-0.3
34559,30,Sphere,0.4,0.1,4,cma-es-ppmf-dp-0.1-pt-0.4
26279,30,Sphere,0.5,0.1,4,cma-es-ppmf-dp-0.1-pt-0.5
23399,30,Sphere,0.6,0.1,4,cma-es-ppmf-dp-0.1-pt-0.6
73199,30,Sphere,0.9,0.1,4,cma-es-ppmf-dp-0.1-pt-0.9
56879,30,Sphere,0.1,0.3,4,cma-es-ppmf-dp-0.3-pt-0.1
31079,30,Sphere,0.2,0.3,4,cma-es-ppmf-dp-0.3-pt-0.2
20879,30,Sphere,0.3,0.3,4,cma-es-ppmf-dp-0.3-pt-0.3
15479,30,Sphere,0.4,0.3,4,cma-es-ppmf-dp-0.3-pt-0.4
20039,30,Sphere,0.5,0.3,4,cma-es-ppmf-dp-0.3-pt-0.5
25199,30,Sphere,0.6,0.3,4,cma-es-ppmf-dp-0.3-pt-0.6
52079,30,Sphere,0.9,0.3,4,cma-es-ppmf-dp-0.3-pt-0.9
39119,30,Sphere,0.1,0.5,4,cma-es-ppmf-dp-0.5-pt-0.1
21359,30,Sphere,0.2,0.5,4,cma-es-ppmf-dp-0.5-pt-0.2
15959,30,Sphere,0.3,0.5,4,cma-es-ppmf-dp-0.5-pt-0.3
19919,30,Sphere,0.4,0.5,4,cma-es-ppmf-dp-0.5-pt-0.4
22439,30,Sphere,0.5,0.5,4,cma-es-ppmf-dp-0.5-pt-0.5
26519,30,Sphere,0.6,0.5,4,cma-es-ppmf-dp-0.5-pt-0.6
300119,30,Sphere,0.9,0.5,4,cma-es-ppmf-dp-0.5-pt-0.9
23399,30,Sphere,0.1,1,4,cma-es-ppmf-dp-1-pt-0.1
15839,30,Sphere,0.2,1,4,cma-es-ppmf-dp-1-pt-0.2
18959,30,Sphere,0.3,1,4,cma-es-ppmf-dp-1-pt-0.3
20279,30,Sphere,0.4,1,4,cma-es-ppmf-dp-1-pt-0.4
21839,30,Sphere,0.5,1,4,cma-es-ppmf-dp-1-pt-0.5
29519,30,Sphere,0.6,1,4,cma-es-ppmf-dp-1-pt-0.6
300119,30,Sphere,0.9,1,4,cma-es-ppmf-dp-1-pt-0.9
14279,30,Sphere,0.1,2,4,cma-es-ppmf-dp-2-pt-0.1
16199,30,Sphere,0.2,2,4,cma-es-ppmf-dp-2-pt-0.2
15359,30,Sphere,0.3,2,4,cma-es-ppmf-dp-2-pt-0.3
18479,30,Sphere,0.4,2,4,cma-es-ppmf-dp-2-pt-0.4
22079,30,Sphere,0.5,2,4,cma-es-ppmf-dp-2-pt-0.5
300119,30,Sphere,0.6,2,4,cma-es-ppmf-dp-2-pt-0.6
300119,30,Sphere,0.9,2,4,cma-es-ppmf-dp-2-pt-0.9
300119,30,Sphere,0.1,10,4,cma-es-ppmf-dp-10-pt-0.1
300119,30,Sphere,0.2,10,4,cma-es-ppmf-dp-10-pt-0.2
300119,30,Sphere,0.3,10,4,cma-es-ppmf-dp-10-pt-0.3
300119,30,Sphere,0.4,10,4,cma-es-ppmf-dp-10-pt-0.4
300119,30,Sphere,0.5,10,4,cma-es-ppmf-dp-10-pt-0.5
300119,30,Sphere,0.6,10,4,cma-es-ppmf-dp-10-pt-0.6
300119,30,Sphere,0.9,10,4,cma-es-ppmf-dp-10-pt-0.9
300119,30,Sphere,0.1,50,4,cma-es-ppmf-dp-50-pt-0.1
300119,30,Sphere,0.2,50,4,cma-es-ppmf-dp-50-pt-0.2
300119,30,Sphere,0.3,50,4,cma-es-ppmf-dp-50-pt-0.3
300119,30,Sphere,0.4,50,4,cma-es-ppmf-dp-50-pt-0.4
300119,30,Sphere,0.5,50,4,cma-es-ppmf-dp-50-pt-0.5
300119,30,Sphere,0.6,50,4,cma-es-ppmf-dp-50-pt-0.6
300119,30,Sphere,0.9,50,4,cma-es-ppmf-dp-50-pt-0.9
300119,30,Sphere,0.1,100,4,cma-es-ppmf-dp-100-pt-0.1
300119,30,Sphere,0.2,100,4,cma-es-ppmf-dp-100-pt-0.2
300119,30,Sphere,0.3,100,4,cma-es-ppmf-dp-100-pt-0.3
300119,30,Sphere,0.4,100,4,cma-es-ppmf-dp-100-pt-0.4
300119,30,Sphere,0.5,100,4,cma-es-ppmf-dp-100-pt-0.5
300119,30,Sphere,0.6,100,4,cma-es-ppmf-dp-100-pt-0.6
300119,30,Sphere,0.9,100,4,cma-es-ppmf-dp-100-pt-0.9
243599,50,Sphere,0.1,0.1,4,cma-es-ppmf-dp-0.1-pt-0.1
135399,50,Sphere,0.2,0.1,4,cma-es-ppmf-dp-0.1-pt-0.2
89199,50,Sphere,0.3,0.1,4,cma-es-ppmf-dp-0.1-pt-0.3
63399,50,Sphere,0.4,0.1,4,cma-es-ppmf-dp-0.1-pt-0.4
47999,50,Sphere,0.5,0.1,4,cma-es-ppmf-dp-0.1-pt-0.5
51399,50,Sphere,0.6,0.1,4,cma-es-ppmf-dp-0.1-pt-0.6
249799,50,Sphere,0.9,0.1,4,cma-es-ppmf-dp-0.1-pt-0.9
109599,50,Sphere,0.1,0.3,4,cma-es-ppmf-dp-0.3-pt-0.1
58399,50,Sphere,0.2,0.3,4,cma-es-ppmf-dp-0.3-pt-0.2
39199,50,Sphere,0.3,0.3,4,cma-es-ppmf-dp-0.3-pt-0.3
41799,50,Sphere,0.4,0.3,4,cma-es-ppmf-dp-0.3-pt-0.4
48399,50,Sphere,0.5,0.3,4,cma-es-ppmf-dp-0.3-pt-0.5
62399,50,Sphere,0.6,0.3,4,cma-es-ppmf-dp-0.3-pt-0.6
500199,50,Sphere,0.9,0.3,4,cma-es-ppmf-dp-0.3-pt-0.9
73599,50,Sphere,0.1,0.5,4,cma-es-ppmf-dp-0.5-pt-0.1
40399,50,Sphere,0.2,0.5,4,cma-es-ppmf-dp-0.5-pt-0.2
39199,50,Sphere,0.3,0.5,4,cma-es-ppmf-dp-0.5-pt-0.3
45799,50,Sphere,0.4,0.5,4,cma-es-ppmf-dp-0.5-pt-0.4
50999,50,Sphere,0.5,0.5,4,cma-es-ppmf-dp-0.5-pt-0.5
65199,50,Sphere,0.6,0.5,4,cma-es-ppmf-dp-0.5-pt-0.6
500199,50,Sphere,0.9,0.5,4,cma-es-ppmf-dp-0.5-pt-0.9
42599,50,Sphere,0.1,1,4,cma-es-ppmf-dp-1-pt-0.1
39199,50,Sphere,0.2,1,4,cma-es-ppmf-dp-1-pt-0.2
41799,50,Sphere,0.3,1,4,cma-es-ppmf-dp-1-pt-0.3
43799,50,Sphere,0.4,1,4,cma-es-ppmf-dp-1-pt-0.4
44599,50,Sphere,0.5,1,4,cma-es-ppmf-dp-1-pt-0.5
80199,50,Sphere,0.6,1,4,cma-es-ppmf-dp-1-pt-0.6
500199,50,Sphere,0.9,1,4,cma-es-ppmf-dp-1-pt-0.9
34799,50,Sphere,0.1,2,4,cma-es-ppmf-dp-2-pt-0.1
38599,50,Sphere,0.2,2,4,cma-es-ppmf-dp-2-pt-0.2
36399,50,Sphere,0.3,2,4,cma-es-ppmf-dp-2-pt-0.3
39199,50,Sphere,0.4,2,4,cma-es-ppmf-dp-2-pt-0.4
500199,50,Sphere,0.5,2,4,cma-es-ppmf-dp-2-pt-0.5
500199,50,Sphere,0.6,2,4,cma-es-ppmf-dp-2-pt-0.6
500199,50,Sphere,0.9,2,4,cma-es-ppmf-dp-2-pt-0.9
500199,50,Sphere,0.1,10,4,cma-es-ppmf-dp-10-pt-0.1
500199,50,Sphere,0.2,10,4,cma-es-ppmf-dp-10-pt-0.2
500199,50,Sphere,0.3,10,4,cma-es-ppmf-dp-10-pt-0.3
500199,50,Sphere,0.4,10,4,cma-es-ppmf-dp-10-pt-0.4
500199,50,Sphere,0.5,10,4,cma-es-ppmf-dp-10-pt-0.5
500199,50,Sphere,0.6,10,4,cma-es-ppmf-dp-10-pt-0.6
500199,50,Sphere,0.9,10,4,cma-es-ppmf-dp-10-pt-0.9
500199,50,Sphere,0.1,50,4,cma-es-ppmf-dp-50-pt-0.1
500199,50,Sphere,0.2,50,4,cma-es-ppmf-dp-50-pt-0.2
500199,50,Sphere,0.3,50,4,cma-es-ppmf-dp-50-pt-0.3
500199,50,Sphere,0.4,50,4,cma-es-ppmf-dp-50-pt-0.4
500199,50,Sphere,0.5,50,4,cma-es-ppmf-dp-50-pt-0.5
500199,50,Sphere,0.6,50,4,cma-es-ppmf-dp-50-pt-0.6
500199,50,Sphere,0.9,50,4,cma-es-ppmf-dp-50-pt-0.9
500199,50,Sphere,0.1,100,4,cma-es-ppmf-dp-100-pt-0.1
500199,50,Sphere,0.2,100,4,cma-es-ppmf-dp-100-pt-0.2
500199,50,Sphere,0.3,100,4,cma-es-ppmf-dp-100-pt-0.3
500199,50,Sphere,0.4,100,4,cma-es-ppmf-dp-100-pt-0.4
500199,50,Sphere,0.5,100,4,cma-es-ppmf-dp-100-pt-0.5
500199,50,Sphere,0.6,100,4,cma-es-ppmf-dp-100-pt-0.6
500199,50,Sphere,0.9,100,4,cma-es-ppmf-dp-100-pt-0.9
2447,2,Ellips10,0.1,0.1,4,cma-es-ppmf-dp-0.1-pt-0.1
2287,2,Ellips10,0.2,0.1,4,cma-es-ppmf-dp-0.1-pt-0.2
1967,2,Ellips10,0.3,0.1,4,cma-es-ppmf-dp-0.1-pt-0.3
1615,2,Ellips10,0.4,0.1,4,cma-es-ppmf-dp-0.1-pt-0.4
1391,2,Ellips10,0.5,0.1,4,cma-es-ppmf-dp-0.1-pt-0.5
1191,2,Ellips10,0.6,0.1,4,cma-es-ppmf-dp-0.1-pt-0.6
1247,2,Ellips10,0.9,0.1,4,cma-es-ppmf-dp-0.1-pt-0.9
3591,2,Ellips10,0.1,0.3,4,cma-es-ppmf-dp-0.3-pt-0.1
2087,2,Ellips10,0.2,0.3,4,cma-es-ppmf-dp-0.3-pt-0.2
1551,2,Ellips10,0.3,0.3,4,cma-es-ppmf-dp-0.3-pt-0.3
1175,2,Ellips10,0.4,0.3,4,cma-es-ppmf-dp-0.3-pt-0.4
879,2,Ellips10,0.5,0.3,4,cma-es-ppmf-dp-0.3-pt-0.5
823,2,Ellips10,0.6,0.3,4,cma-es-ppmf-dp-0.3-pt-0.6
1415,2,Ellips10,0.9,0.3,4,cma-es-ppmf-dp-0.3-pt-0.9
3575,2,Ellips10,0.1,0.5,4,cma-es-ppmf-dp-0.5-pt-0.1
2047,2,Ellips10,0.2,0.5,4,cma-es-ppmf-dp-0.5-pt-0.2
1231,2,Ellips10,0.3,0.5,4,cma-es-ppmf-dp-0.5-pt-0.3
935,2,Ellips10,0.4,0.5,4,cma-es-ppmf-dp-0.5-pt-0.4
759,2,Ellips10,0.5,0.5,4,cma-es-ppmf-dp-0.5-pt-0.5
599,2,Ellips10,0.6,0.5,4,cma-es-ppmf-dp-0.5-pt-0.6
2271,2,Ellips10,0.9,0.5,4,cma-es-ppmf-dp-0.5-pt-0.9
3503,2,Ellips10,0.1,1,4,cma-es-ppmf-dp-1-pt-0.1
3239,2,Ellips10,0.2,1,4,cma-es-ppmf-dp-1-pt-0.2
1215,2,Ellips10,0.3,1,4,cma-es-ppmf-dp-1-pt-0.3
871,2,Ellips10,0.4,1,4,cma-es-ppmf-dp-1-pt-0.4
623,2,Ellips10,0.5,1,4,cma-es-ppmf-dp-1-pt-0.5
703,2,Ellips10,0.6,1,4,cma-es-ppmf-dp-1-pt-0.6
5143,2,Ellips10,0.9,1,4,cma-es-ppmf-dp-1-pt-0.9
3679,2,Ellips10,0.1,2,4,cma-es-ppmf-dp-2-pt-0.1
3767,2,Ellips10,0.2,2,4,cma-es-ppmf-dp-2-pt-0.2
3271,2,Ellips10,0.3,2,4,cma-es-ppmf-dp-2-pt-0.3
1695,2,Ellips10,0.4,2,4,cma-es-ppmf-dp-2-pt-0.4
1487,2,Ellips10,0.5,2,4,cma-es-ppmf-dp-2-pt-0.5
1071,2,Ellips10,0.6,2,4,cma-es-ppmf-dp-2-pt-0.6
7159,2,Ellips10,0.9,2,4,cma-es-ppmf-dp-2-pt-0.9
9367,2,Ellips10,0.1,10,4,cma-es-ppmf-dp-10-pt-0.1
6287,2,Ellips10,0.2,10,4,cma-es-ppmf-dp-10-pt-0.2
6263,2,Ellips10,0.3,10,4,cma-es-ppmf-dp-10-pt-0.3
16887,2,Ellips10,0.4,10,4,cma-es-ppmf-dp-10-pt-0.4
8647,2,Ellips10,0.5,10,4,cma-es-ppmf-dp-10-pt-0.5
8783,2,Ellips10,0.6,10,4,cma-es-ppmf-dp-10-pt-0.6
6111,2,Ellips10,0.9,10,4,cma-es-ppmf-dp-10-pt-0.9
4295,2,Ellips10,0.1,50,4,cma-es-ppmf-dp-50-pt-0.1
10991,2,Ellips10,0.2,50,4,cma-es-ppmf-dp-50-pt-0.2
15599,2,Ellips10,0.3,50,4,cma-es-ppmf-dp-50-pt-0.3
8367,2,Ellips10,0.4,50,4,cma-es-ppmf-dp-50-pt-0.4
12295,2,Ellips10,0.5,50,4,cma-es-ppmf-dp-50-pt-0.5
12471,2,Ellips10,0.6,50,4,cma-es-ppmf-dp-50-pt-0.6
17103,2,Ellips10,0.9,50,4,cma-es-ppmf-dp-50-pt-0.9
10103,2,Ellips10,0.1,100,4,cma-es-ppmf-dp-100-pt-0.1
6759,2,Ellips10,0.2,100,4,cma-es-ppmf-dp-100-pt-0.2
7079,2,Ellips10,0.3,100,4,cma-es-ppmf-dp-100-pt-0.3
12983,2,Ellips10,0.4,100,4,cma-es-ppmf-dp-100-pt-0.4
10503,2,Ellips10,0.5,100,4,cma-es-ppmf-dp-100-pt-0.5
7631,2,Ellips10,0.6,100,4,cma-es-ppmf-dp-100-pt-0.6
11639,2,Ellips10,0.9,100,4,cma-es-ppmf-dp-100-pt-0.9
6679,5,Ellips10,0.1,0.1,4,cma-es-ppmf-dp-0.1-pt-0.1
5559,5,Ellips10,0.2,0.1,4,cma-es-ppmf-dp-0.1-pt-0.2
4759,5,Ellips10,0.3,0.1,4,cma-es-ppmf-dp-0.1-pt-0.3
3779,5,Ellips10,0.4,0.1,4,cma-es-ppmf-dp-0.1-pt-0.4
3599,5,Ellips10,0.5,0.1,4,cma-es-ppmf-dp-0.1-pt-0.5
2939,5,Ellips10,0.6,0.1,4,cma-es-ppmf-dp-0.1-pt-0.6
4559,5,Ellips10,0.9,0.1,4,cma-es-ppmf-dp-0.1-pt-0.9
5459,5,Ellips10,0.1,0.3,4,cma-es-ppmf-dp-0.3-pt-0.1
3699,5,Ellips10,0.2,0.3,4,cma-es-ppmf-dp-0.3-pt-0.2
2699,5,Ellips10,0.3,0.3,4,cma-es-ppmf-dp-0.3-pt-0.3
2139,5,Ellips10,0.4,0.3,4,cma-es-ppmf-dp-0.3-pt-0.4
2039,5,Ellips10,0.5,0.3,4,cma-es-ppmf-dp-0.3-pt-0.5
2079,5,Ellips10,0.6,0.3,4,cma-es-ppmf-dp-0.3-pt-0.6
2719,5,Ellips10,0.9,0.3,4,cma-es-ppmf-dp-0.3-pt-0.9
4419,5,Ellips10,0.1,0.5,4,cma-es-ppmf-dp-0.5-pt-0.1
3039,5,Ellips10,0.2,0.5,4,cma-es-ppmf-dp-0.5-pt-0.2
2319,5,Ellips10,0.3,0.5,4,cma-es-ppmf-dp-0.5-pt-0.3
1759,5,Ellips10,0.4,0.5,4,cma-es-ppmf-dp-0.5-pt-0.4
1659,5,Ellips10,0.5,0.5,4,cma-es-ppmf-dp-0.5-pt-0.5
2099,5,Ellips10,0.6,0.5,4,cma-es-ppmf-dp-0.5-pt-0.6
2679,5,Ellips10,0.9,0.5,4,cma-es-ppmf-dp-0.5-pt-0.9
3759,5,Ellips10,0.1,1,4,cma-es-ppmf-dp-1-pt-0.1
2119,5,Ellips10,0.2,1,4,cma-es-ppmf-dp-1-pt-0.2
1619,5,Ellips10,0.3,1,4,cma-es-ppmf-dp-1-pt-0.3
1499,5,Ellips10,0.4,1,4,cma-es-ppmf-dp-1-pt-0.4
1599,5,Ellips10,0.5,1,4,cma-es-ppmf-dp-1-pt-0.5
1839,5,Ellips10,0.6,1,4,cma-es-ppmf-dp-1-pt-0.6
14059,5,Ellips10,0.9,1,4,cma-es-ppmf-dp-1-pt-0.9
2979,5,Ellips10,0.1,2,4,cma-es-ppmf-dp-2-pt-0.1
1719,5,Ellips10,0.2,2,4,cma-es-ppmf-dp-2-pt-0.2
1699,5,Ellips10,0.3,2,4,cma-es-ppmf-dp-2-pt-0.3
1919,5,Ellips10,0.4,2,4,cma-es-ppmf-dp-2-pt-0.4
2739,5,Ellips10,0.5,2,4,cma-es-ppmf-dp-2-pt-0.5
16559,5,Ellips10,0.6,2,4,cma-es-ppmf-dp-2-pt-0.6
15819,5,Ellips10,0.9,2,4,cma-es-ppmf-dp-2-pt-0.9
14839,5,Ellips10,0.1,10,4,cma-es-ppmf-dp-10-pt-0.1
23919,5,Ellips10,0.2,10,4,cma-es-ppmf-dp-10-pt-0.2
13819,5,Ellips10,0.3,10,4,cma-es-ppmf-dp-10-pt-0.3
17419,5,Ellips10,0.4,10,4,cma-es-ppmf-dp-10-pt-0.4
21939,5,Ellips10,0.5,10,4,cma-es-ppmf-dp-10-pt-0.5
18279,5,Ellips10,0.6,10,4,cma-es-ppmf-dp-10-pt-0.6
15279,5,Ellips10,0.9,10,4,cma-es-ppmf-dp-10-pt-0.9
15339,5,Ellips10,0.1,50,4,cma-es-ppmf-dp-50-pt-0.1
18559,5,Ellips10,0.2,50,4,cma-es-ppmf-dp-50-pt-0.2
15599,5,Ellips10,0.3,50,4,cma-es-ppmf-dp-50-pt-0.3
20759,5,Ellips10,0.4,50,4,cma-es-ppmf-dp-50-pt-0.4
16659,5,Ellips10,0.5,50,4,cma-es-ppmf-dp-50-pt-0.5
17219,5,Ellips10,0.6,50,4,cma-es-ppmf-dp-50-pt-0.6
18399,5,Ellips10,0.9,50,4,cma-es-ppmf-dp-50-pt-0.9
16159,5,Ellips10,0.1,100,4,cma-es-ppmf-dp-100-pt-0.1
16039,5,Ellips10,0.2,100,4,cma-es-ppmf-dp-100-pt-0.2
17719,5,Ellips10,0.3,100,4,cma-es-ppmf-dp-100-pt-0.3
13819,5,Ellips10,0.4,100,4,cma-es-ppmf-dp-100-pt-0.4
13499,5,Ellips10,0.5,100,4,cma-es-ppmf-dp-100-pt-0.5
11739,5,Ellips10,0.6,100,4,cma-es-ppmf-dp-100-pt-0.6
17919,5,Ellips10,0.9,100,4,cma-es-ppmf-dp-100-pt-0.9
18719,10,Ellips10,0.1,0.1,4,cma-es-ppmf-dp-0.1-pt-0.1
14839,10,Ellips10,0.2,0.1,4,cma-es-ppmf-dp-0.1-pt-0.2
11919,10,Ellips10,0.3,0.1,4,cma-es-ppmf-dp-0.1-pt-0.3
9119,10,Ellips10,0.4,0.1,4,cma-es-ppmf-dp-0.1-pt-0.4
7799,10,Ellips10,0.5,0.1,4,cma-es-ppmf-dp-0.1-pt-0.5
6959,10,Ellips10,0.6,0.1,4,cma-es-ppmf-dp-0.1-pt-0.6
9279,10,Ellips10,0.9,0.1,4,cma-es-ppmf-dp-0.1-pt-0.9
12879,10,Ellips10,0.1,0.3,4,cma-es-ppmf-dp-0.3-pt-0.1
8119,10,Ellips10,0.2,0.3,4,cma-es-ppmf-dp-0.3-pt-0.2
6319,10,Ellips10,0.3,0.3,4,cma-es-ppmf-dp-0.3-pt-0.3
4479,10,Ellips10,0.4,0.3,4,cma-es-ppmf-dp-0.3-pt-0.4
5599,10,Ellips10,0.5,0.3,4,cma-es-ppmf-dp-0.3-pt-0.5
5919,10,Ellips10,0.6,0.3,4,cma-es-ppmf-dp-0.3-pt-0.6
44559,10,Ellips10,0.9,0.3,4,cma-es-ppmf-dp-0.3-pt-0.9
9639,10,Ellips10,0.1,0.5,4,cma-es-ppmf-dp-0.5-pt-0.1
5799,10,Ellips10,0.2,0.5,4,cma-es-ppmf-dp-0.5-pt-0.2
4719,10,Ellips10,0.3,0.5,4,cma-es-ppmf-dp-0.5-pt-0.3
3999,10,Ellips10,0.4,0.5,4,cma-es-ppmf-dp-0.5-pt-0.4
4599,10,Ellips10,0.5,0.5,4,cma-es-ppmf-dp-0.5-pt-0.5
5559,10,Ellips10,0.6,0.5,4,cma-es-ppmf-dp-0.5-pt-0.6
5239,10,Ellips10,0.9,0.5,4,cma-es-ppmf-dp-0.5-pt-0.9
6119,10,Ellips10,0.1,1,4,cma-es-ppmf-dp-1-pt-0.1
3839,10,Ellips10,0.2,1,4,cma-es-ppmf-dp-1-pt-0.2
3599,10,Ellips10,0.3,1,4,cma-es-ppmf-dp-1-pt-0.3
4319,10,Ellips10,0.4,1,4,cma-es-ppmf-dp-1-pt-0.4
4679,10,Ellips10,0.5,1,4,cma-es-ppmf-dp-1-pt-0.5
5039,10,Ellips10,0.6,1,4,cma-es-ppmf-dp-1-pt-0.6
50959,10,Ellips10,0.9,1,4,cma-es-ppmf-dp-1-pt-0.9
4159,10,Ellips10,0.1,2,4,cma-es-ppmf-dp-2-pt-0.1
3679,10,Ellips10,0.2,2,4,cma-es-ppmf-dp-2-pt-0.2
3719,10,Ellips10,0.3,2,4,cma-es-ppmf-dp-2-pt-0.3
5399,10,Ellips10,0.4,2,4,cma-es-ppmf-dp-2-pt-0.4
5319,10,Ellips10,0.5,2,4,cma-es-ppmf-dp-2-pt-0.5
9639,10,Ellips10,0.6,2,4,cma-es-ppmf-dp-2-pt-0.6
36239,10,Ellips10,0.9,2,4,cma-es-ppmf-dp-2-pt-0.9
52079,10,Ellips10,0.1,10,4,cma-es-ppmf-dp-10-pt-0.1
44799,10,Ellips10,0.2,10,4,cma-es-ppmf-dp-10-pt-0.2
40239,10,Ellips10,0.3,10,4,cma-es-ppmf-dp-10-pt-0.3
45079,10,Ellips10,0.4,10,4,cma-es-ppmf-dp-10-pt-0.4
47799,10,Ellips10,0.5,10,4,cma-es-ppmf-dp-10-pt-0.5
37399,10,Ellips10,0.6,10,4,cma-es-ppmf-dp-10-pt-0.6
43479,10,Ellips10,0.9,10,4,cma-es-ppmf-dp-10-pt-0.9
35159,10,Ellips10,0.1,50,4,cma-es-ppmf-dp-50-pt-0.1
33879,10,Ellips10,0.2,50,4,cma-es-ppmf-dp-50-pt-0.2
48279,10,Ellips10,0.3,50,4,cma-es-ppmf-dp-50-pt-0.3
36919,10,Ellips10,0.4,50,4,cma-es-ppmf-dp-50-pt-0.4
38239,10,Ellips10,0.5,50,4,cma-es-ppmf-dp-50-pt-0.5
50559,10,Ellips10,0.6,50,4,cma-es-ppmf-dp-50-pt-0.6
38319,10,Ellips10,0.9,50,4,cma-es-ppmf-dp-50-pt-0.9
51959,10,Ellips10,0.1,100,4,cma-es-ppmf-dp-100-pt-0.1
46319,10,Ellips10,0.2,100,4,cma-es-ppmf-dp-100-pt-0.2
36399,10,Ellips10,0.3,100,4,cma-es-ppmf-dp-100-pt-0.3
49959,10,Ellips10,0.4,100,4,cma-es-ppmf-dp-100-pt-0.4
41039,10,Ellips10,0.5,100,4,cma-es-ppmf-dp-100-pt-0.5
41479,10,Ellips10,0.6,100,4,cma-es-ppmf-dp-100-pt-0.6
48999,10,Ellips10,0.9,100,4,cma-es-ppmf-dp-100-pt-0.9
114719,30,Ellips10,0.1,0.1,4,cma-es-ppmf-dp-0.1-pt-0.1
70919,30,Ellips10,0.2,0.1,4,cma-es-ppmf-dp-0.1-pt-0.2
49199,30,Ellips10,0.3,0.1,4,cma-es-ppmf-dp-0.1-pt-0.3
36599,30,Ellips10,0.4,0.1,4,cma-es-ppmf-dp-0.1-pt-0.4
31559,30,Ellips10,0.5,0.1,4,cma-es-ppmf-dp-0.1-pt-0.5
37199,30,Ellips10,0.6,0.1,4,cma-es-ppmf-dp-0.1-pt-0.6
74999,30,Ellips10,0.9,0.1,4,cma-es-ppmf-dp-0.1-pt-0.9
58679,30,Ellips10,0.1,0.3,4,cma-es-ppmf-dp-0.3-pt-0.1
32639,30,Ellips10,0.2,0.3,4,cma-es-ppmf-dp-0.3-pt-0.2
24839,30,Ellips10,0.3,0.3,4,cma-es-ppmf-dp-0.3-pt-0.3
29399,30,Ellips10,0.4,0.3,4,cma-es-ppmf-dp-0.3-pt-0.4
33599,30,Ellips10,0.5,0.3,4,cma-es-ppmf-dp-0.3-pt-0.5
